month,day,hour,dow,kWh,solar_kWh
12,23,17,4,26,0
12,23,18,4,29,0
12,23,19,4,28,0
12,23,20,4,29,0
12,23,21,4,29,0
12,23,22,4,29,0
12,23,23,4,29,0
12,24,0,5,29,0
12,24,1,5,26,0
12,24,2,5,25,0
12,24,3,5,24,0
12,24,4,5,25,0
12,24,5,5,24,0
12,24,6,5,25,0
12,24,7,5,25,0
12,24,8,5,25,0
12,24,9,5,24,2.8163688
12,24,10,5,24,24.172195
12,24,11,5,24,30.526749
12,24,12,5,25,7.689774
12,24,13,5,24,.151002
12,24,14,5,24,34.0242
12,24,15,5,24,1.020521
12,24,16,5,24,0
12,24,17,5,26,0
12,24,18,5,30,0
12,24,19,5,28,0
12,24,20,5,28,0
12,24,21,5,28,0
12,24,22,5,29,0
12,24,23,5,28,0
12,25,0,6,29,0
12,25,1,6,26,0
12,25,2,6,25,0
12,25,3,6,23,0
12,25,4,6,23,0
12,25,5,6,26,0
12,25,6,6,25,0
12,25,7,6,25,0
12,25,8,6,26,0
12,25,9,6,25,11.854227
12,25,10,6,25,75.984177
12,25,11,6,24,99.246872
12,25,12,6,25,110.50999
12,25,13,6,24,109.96603
12,25,14,6,23,97.986176
12,25,15,6,24,75.500237
12,25,16,6,23,38.988232
12,25,17,6,23,0
12,25,18,6,24,0
12,25,19,6,23,0
12,25,20,6,23,0
12,25,21,6,23,0
12,25,22,6,25,0
12,25,23,6,24,0
12,26,0,7,24,0
12,26,1,7,25,0
12,26,2,7,24,0
12,26,3,7,29,0
12,26,4,7,24,0
12,26,5,7,25,0
12,26,6,7,25,0
12,26,7,7,30,0
12,26,8,7,29,0
12,26,9,7,25,11.739615
12,26,10,7,25,77.77726
12,26,11,7,24,99.192932
12,26,12,7,25,109.84315
12,26,13,7,23,109.79327
12,26,14,7,24,98.633911
12,26,15,7,23,75.819702
12,26,16,7,23,39.950279
12,26,17,7,24,0
12,26,18,7,25,0
12,26,19,7,23,0
12,26,20,7,25,0
12,26,21,7,23,0
12,26,22,7,25,0
12,26,23,7,24,0
12,27,0,1,25,0
12,27,1,1,25,0
12,27,2,1,24,0
12,27,3,1,23,0
12,27,4,1,24,0
12,27,5,1,27,0
12,27,6,1,47,0
12,27,7,1,51,0
12,27,8,1,58,0
12,27,9,1,52,10.395387
12,27,10,1,42,77.296089
12,27,11,1,39,99.504623
12,27,12,1,39,110.23145
12,27,13,1,33,109.52439
12,27,14,1,28,98.398376
12,27,15,1,28,76.058968
12,27,16,1,27,1.2664831
12,27,17,1,29,0
12,27,18,1,32,0
12,27,19,1,31,0
12,27,20,1,32,0
12,27,21,1,31,0
12,27,22,1,30,0
12,27,23,1,30,0
12,28,0,2,31,0
12,28,1,2,29,0
12,28,2,2,31,0
12,28,3,2,30,0
12,28,4,2,27,0
12,28,5,2,27,0
12,28,6,2,49,0
12,28,7,2,62,0
12,28,8,2,70,0
12,28,9,2,66,7.8884349
12,28,10,2,60,77.369865
12,28,11,2,59,101.15058
12,28,12,2,59,113.13974
12,28,13,2,49,112.24656
12,28,14,2,27,100.18816
12,28,15,2,26,77.257843
12,28,16,2,26,40.136551
12,28,17,2,27,0
12,28,18,2,29,0
12,28,19,2,29,0
12,28,20,2,30,0
12,28,21,2,29,0
12,28,22,2,29,0
12,28,23,2,29,0
12,29,0,3,29,0
12,29,1,3,29,0
12,29,2,3,26,0
12,29,3,3,26,0
12,29,4,3,26,0
12,29,5,3,27,0
12,29,6,3,49,0
12,29,7,3,53,0
12,29,8,3,46,0
12,29,9,3,44,38.316441
12,29,10,3,45,76.976288
12,29,11,3,44,100.522
12,29,12,3,44,112.4559
12,29,13,3,34,112.23418
12,29,14,3,25,100.39097
12,29,15,3,24,77.322433
12,29,16,3,24,40.568584
12,29,17,3,26,0
12,29,18,3,27,0
12,29,19,3,28,0
12,29,20,3,27,0
12,29,21,3,29,0
12,29,22,3,29,0
12,29,23,3,27,0
12,30,0,4,29,0
12,30,1,4,27,0
12,30,2,4,25,0
12,30,3,4,25,0
12,30,4,4,26,0
12,30,5,4,28,0
12,30,6,4,43,0
12,30,7,4,54,0
12,30,8,4,58,0
12,30,9,4,58,35.290241
12,30,10,4,57,71.18544
12,30,11,4,50,94.578781
12,30,12,4,41,106.19817
12,30,13,4,32,106.28357
12,30,14,4,24,94.245148
12,30,15,4,22,71.54911
12,30,16,4,24,36.820229
12,30,17,4,25,.74036998
12,30,18,4,26,0
12,30,19,4,28,0
12,30,20,4,28,0
12,30,21,4,28,0
12,30,22,4,29,0
12,30,23,4,28,0
12,31,0,5,31,0
12,31,1,5,27,0
12,31,2,5,25,0
12,31,3,5,25,0
12,31,4,5,26,0
12,31,5,5,25,0
12,31,6,5,31,0
12,31,7,5,32,0
12,31,8,5,27,0
12,31,9,5,26,.87143105
12,31,10,5,27,16.867552
12,31,11,5,25,95.773407
12,31,12,5,25,107.11985
12,31,13,5,25,107.23315
12,31,14,5,25,96.585388
12,31,15,5,24,75.000603
12,31,16,5,24,39.686195
12,31,17,5,25,.73439395
12,31,18,5,28,0
12,31,19,5,29,0
12,31,20,5,28,0
12,31,21,5,31,0
12,31,22,5,28,0
12,31,23,5,28,0
